customer_id,customer_name,gender,city,state,signup_date,membership,age
C01644,Param,Male,Belagavi,KA,2025-01-10,Gold,31
C01645,Sonu,Male,Jalandhar,PB,2025-04-27,Platinum,47
C01646,Param,Male,Belagavi,KA,2025-02-05,None,20
C01647,Ankita,Female,Udaipur,RJ,2023-03-28,None,53
C01648,Brijesh,Male,Mysuru,KA,2023-03-17,None,61
C01649,Anamika,Female,Vasai,MH,2024-01-16,Platinum,55
C01650,Briti,Female,Palghar,MH,2025-01-06,Platinum,48
C01651,Param,Male,Belagavi,KA,2025-02-24,None,23
C01652,Brijesh,Male,Nashik,MH,2023-01-14,None,34
C01653,Anamika,Female,Jalandhar,PB,2023-01-10,Platinum,36
C01654,Sonu,Male,Jalandhar,PB,2025-05-01,Platinum,70
C01655,Sakhshi,Female,Mysuru,KA,2023-11-17,Platinum,31
C01656,Brijesh,Male,Mysuru,KA,2023-04-18,Gold,20
C01657,Prince,Male,Jalandhar,PB,2023-12-28,Silver,50
C01658,Nitesh,Male,Dadar,MH,2024-11-27,Silver,18
C01659,Minakshi,Female,Patiala,PB,2024-02-19,Silver,47
C01660,Neha,Female,Nashik,MH,2024-08-09,None,22
C01661,Prince,Male,Palghar,MH,2024-06-29,Silver,33
C01662,Anamika,Female,Belagavi,KA,2024-02-12,Platinum,56
C01663,Anamika,Female,Belagavi,KA,2024-07-24,Platinum,41
C01664,Sonu,Male,Jalandhar,PB,2023-09-24,Gold,58
C01665,Vivek,Male,Patiala,PB,2024-09-07,Gold,67
C01666,Aarti,Female,Hubballi-Dharwad,KA,2023-05-23,Silver,56
C01667,Briti,Female,Belagavi,KA,2025-04-10,Platinum,56
C01668,Briti,Female,Jalandhar,PB,2025-02-02,Gold,51
C01669,Suraj,Male,Amritsar,PB,2025-03-27,Gold,65
C01670,Suraj,Male,Belagavi,KA,2024-06-02,Platinum,45
C01671,Suraj,Male,Dadar,MH,2024-05-03,Platinum,38
C01672,Vivek,Male,Ahmedabad,GJ,2024-09-25,Platinum,40
C01673,Anamika,Female,Dadar,MH,2024-06-13,Platinum,39
C01674,Minakshi,Female,Patiala,PB,2024-02-14,None,64
C01675,Arafat,Male,Belagavi,KA,2023-04-26,Gold,44
C01676,Ankita,Female,Nashik,MH,2023-01-26,Silver,63
C01677,Suraj,Male,Amritsar,PB,2023-06-21,Gold,48
C01678,Sonu,Male,Palghar,MH,2024-03-22,Platinum,30
C01679,Vishal,Male,Patiala,PB,2025-03-14,None,49
C01680,Amol,Male,Naigaon,MH,2023-09-20,None,33
C01681,Sakhshi,Female,Patiala,PB,2023-08-16,Silver,53
C01682,Neha,Female,Ludhiyana,PB,2023-07-10,None,63
C01683,Anjali,Female,Patiala,PB,2023-08-13,None,52
C01684,Priya,Female,Pune,MH,2023-12-05,Gold,28
C01685,Briti,Female,Belagavi,KA,2025-05-12,Platinum,36
C01686,Vishal,Male,Patiala,PB,2023-05-14,Silver,53
C01687,Dhoni,Male,Pune,MH,2023-12-05,Gold,70
C01688,Sakhshi,Female,Mysuru,KA,2023-06-03,Platinum,25
C01689,Brijesh,Male,Thane,MH,2023-11-22,Gold,35
C01690,Anamika,Female,Vasai,MH,2024-12-12,Silver,21
C01691,Minakshi,Female,Mangaluru,KA,2024-06-20,None,66
C01692,Amol,Male,Hubballi-Dharwad,KA,2023-09-06,None,44
C01693,Minakshi,Female,Mangaluru,KA,2024-01-09,None,34
C01694,Minakshi,Female,Ahmedabad,GJ,2024-03-30,None,69
C01695,Prince,Male,Palghar,MH,2024-07-30,Silver,36
C01696,Neha,Female,Ludhiyana,PB,2025-04-09,Silver,28
C01697,Briti,Female,Palghar,MH,2025-05-28,Silver,33
C01698,Vivek,Male,Surat,GJ,2024-11-02,Gold,37
C01699,Priya,Female,Nashik,MH,2023-07-08,Gold,44
C01700,Minakshi,Female,Mangaluru,KA,2024-08-20,Gold,38
C01701,Prince,Male,Jalandhar,PB,2023-07-25,Gold,53
C01702,Dhriti,Female,Palghar,MH,2023-02-28,Platinum,43
C01703,Priya,Female,Nashik,MH,2024-02-07,Platinum,51
C01704,Anamika,Female,Dadar,MH,2023-05-05,Platinum,44
C01705,Anamika,Female,Hubballi-Dharwad,KA,2024-03-29,Silver,34
C01706,Samiksha,Female,Amritsar,PB,2024-09-21,Silver,23
C01707,Dhoni,Male,Bengaluru,KA,2025-02-05,Platinum,64
C01708,Anamika,Female,Amritsar,PB,2025-03-01,Gold,67
C01709,Anamika,Female,Belagavi,KA,2024-12-18,Platinum,22
C01710,Samiksha,Female,Hubballi-Dharwad,KA,2023-09-18,Silver,65
C01711,Aarti,Female,Hubballi-Dharwad,KA,2025-05-18,Silver,39
C01712,Arafat,Male,Jalandhar,PB,2024-08-16,Silver,65
C01713,Sharda,Female,Belagavi,KA,2024-08-29,Silver,54
C01714,Anjali,Female,Mysuru,KA,2023-05-18,Gold,61
C01715,Amol,Male,Amritsar,PB,2023-09-06,Silver,29
C01716,Amit,Male,Vasai,MH,2023-07-15,Platinum,64
C01717,Anamika,Female,Vasai,MH,2024-01-24,Silver,24
C01718,Brijesh,Male,Patiala,PB,2023-11-25,Silver,65
C01719,Arafat,Male,Palghar,MH,2025-04-11,None,59
C01720,Sneha,Female,Ludhiyana,PB,2023-02-01,Silver,67
C01721,Brijesh,Male,Nashik,MH,2024-04-19,Silver,21
C01722,Amit,Male,Vasai,MH,2024-01-30,Gold,69
C01723,Amol,Male,Amritsar,PB,2024-09-07,Gold,37
C01724,Briti,Female,Palghar,MH,2024-12-17,Platinum,32
C01725,Samiksha,Female,Naigaon,MH,2024-09-12,Gold,54
C01726,Anamika,Female,Amritsar,PB,2024-01-31,Gold,58
C01728,Briti,Female,Mangaluru,KA,2024-12-05,None,64
C01729,Sonu,Male,Palghar,MH,2024-12-22,Platinum,57
C01730,Prince,Male,Jalandhar,PB,2024-12-25,Gold,62
C01731,Minakshi,Female,Mangaluru,KA,2023-12-24,Platinum,22
C01732,Param,Male,Belagavi,KA,2025-01-27,None,39
C01733,Minakshi,Female,Ahmedabad,GJ,2024-06-25,None,64
C01734,Suraj,Male,Hubballi-Dharwad,KA,2023-03-16,Platinum,40
C01735,Rahul,Male,Mysuru,KA,2023-04-19,Platinum,47
C01736,Prince,Male,Jalandhar,PB,2023-05-26,Platinum,70
C01737,Param,Male,Palghar,MH,2025-01-20,None,34
C01738,Dhoni,Male,Bengaluru,KA,2024-05-09,Platinum,52
C01739,Sourabh,Male,Ahmedabad,GJ,2024-04-08,Platinum,70
C01740,Vishal,Male,Nashik,MH,2024-09-13,Gold,33
C01741,Anamika,Female,Belagavi,KA,2023-12-25,Platinum,54
C01742,Sharda,Female,Jalandhar,PB,2024-08-31,Gold,33
C01743,Anamika,Female,Amritsar,PB,2025-05-10,Platinum,67
C01744,Brijesh,Male,Mysuru,KA,2023-02-01,Platinum,54
C01745,Arafat,Male,Jalandhar,PB,2024-02-07,Gold,50
C01746,Suraj,Male,Dadar,MH,2023-05-07,Silver,70
C01747,Minakshi,Female,Patiala,PB,2024-03-19,Silver,60
C01748,Sonu,Male,Palghar,MH,2023-02-24,None,61
C01749,Dhoni,Male,Nashik,MH,2024-06-08,None,59
C01750,Brijesh,Male,Mysuru,KA,2023-08-25,None,37
C01751,Brijesh,Male,Nashik,MH,2023-05-02,Gold,50
C01752,Anamika,Female,Belagavi,KA,2024-07-26,Silver,49
C01753,Param,Male,Belagavi,KA,2025-02-16,Platinum,19
C01754,Prince,Male,Belagavi,KA,2023-04-01,Silver,67
C01755,Ajay,Male,Palghar,MH,2024-11-23,None,42
C01756,Suraj,Male,Amritsar,PB,2024-06-18,None,43
C01757,Nitesh,Male,Dadar,MH,2023-11-21,Gold,53
C01758,Prince,Male,Palghar,MH,2024-03-29,Gold,61
C01759,Dhoni,Male,Bengaluru,KA,2025-05-04,None,65
C01760,Amit,Male,Belagavi,KA,2024-07-23,Platinum,33
C01761,Brijesh,Male,Mysuru,KA,2023-12-06,Silver,55
C01762,Amit,Male,Vasai,MH,2023-07-01,None,35
C01763,Arafat,Male,Belagavi,KA,2024-02-13,Silver,28
C01764,Sonu,Male,Jalandhar,PB,2025-05-10,None,32
C01765,Param,Male,Patiala,PB,2025-01-06,Platinum,19
C01766,Prince,Male,Jalandhar,PB,2023-03-31,Silver,32
C01767,Neha,Female,Jaipur,RJ,2023-10-10,Silver,18
C01768,Sonu,Male,Surat,GJ,2025-06-17,Silver,37
C01769,Prem,Male,Belagavi,KA,2024-02-18,None,19
C01770,Briti,Female,Patiala,PB,2025-01-25,Platinum,70
C01771,Ankita,Female,Nashik,MH,2023-01-27,Platinum,25
C01772,Vivek,Male,Patiala,PB,2024-11-03,Gold,24
C01773,Aarti,Female,Dadar,MH,2023-11-06,Platinum,37
C01774,Ankita,Female,Mysuru,KA,2023-11-18,Silver,50
C01775,Neha,Female,Ludhiyana,PB,2023-02-10,Silver,20
C01776,Dhoni,Male,Nashik,MH,2025-04-10,Silver,62
C01777,Neha,Female,Ludhiyana,PB,2023-01-09,Silver,31
C01778,Minakshi,Female,Mangaluru,KA,2024-03-01,None,66
C01779,Sourabh,Male,Patiala,PB,2024-04-10,Silver,55
C01780,Dhoni,Male,Pune,MH,2023-07-04,Silver,67
C01781,Anamika,Female,Hubballi-Dharwad,KA,2023-03-03,None,18
C01782,Sakhshi,Female,Udaipur,RJ,2023-04-17,Platinum,63
C01783,Anamika,Female,Vasai,MH,2024-07-08,Platinum,52
C01784,Ankita,Female,Udaipur,RJ,2023-01-02,Silver,59
C01785,Shreya,Female,Madhurai,TN,2023-08-03,None,34
C01786,Vivek,Male,Mangaluru,KA,2024-07-25,Gold,62
C01787,Prem,Male,Vasai,MH,2024-01-18,Gold,44
C01788,Anjali,Female,Nashik,MH,2023-07-14,None,67
C01789,Suraj,Male,Amritsar,PB,2023-11-04,Platinum,67
C01790,Vivek,Male,Mangaluru,KA,2024-07-25,Gold,35
C01791,Rahul,Male,Mysuru,KA,2024-08-17,Platinum,58
C01792,Dhoni,Male,Mysuru,KA,2025-06-11,None,23
C01793,Sakhshi,Female,Thane,MH,2023-10-27,Silver,46
C01794,Anamika,Female,Dadar,MH,2025-05-15,Silver,32
C01795,Minakshi,Female,Patiala,PB,2024-01-02,None,34
C01796,Sonu,Male,Belagavi,KA,2025-02-24,Silver,40
C01797,Suraj,Male,Hubballi-Dharwad,KA,2025-05-13,Platinum,29
C01798,Vivek,Male,Ahmedabad,GJ,2024-10-16,None,20
C01799,Sourabh,Male,Solapur,MH,2024-05-06,Silver,65
C01800,Dhriti,Female,Jalandhar,PB,2025-01-21,None,63
C01801,Sharda,Female,Palghar,MH,2025-04-04,Silver,26
C01802,Anamika,Female,Belagavi,KA,2023-02-24,Platinum,18
C01803,Rahul,Male,Mysuru,KA,2023-06-18,Silver,63
C01804,Brijesh,Male,Thane,MH,2023-07-28,None,48
C01805,Sharda,Female,Jalandhar,PB,2024-04-05,Gold,63
C01806,Shreya,Female,Jalandhar,PB,2023-04-12,Gold,40
C01807,Suraj,Male,Amritsar,PB,2025-03-30,Platinum,70
C01808,Brijesh,Male,Patiala,PB,2023-02-09,Silver,64
C01809,Briti,Female,Jalandhar,PB,2025-03-19,None,35
C01810,Briti,Female,Belagavi,KA,2025-02-08,Platinum,51
C01811,Arafat,Male,Palghar,MH,2024-08-19,Platinum,42
C01812,Arafat,Male,Belagavi,KA,2024-12-27,Platinum,35
C01813,Shreya,Female,Palghar,MH,2024-04-17,Silver,66
C01814,Anamika,Female,Belagavi,KA,2024-02-20,Gold,38
C01815,Minakshi,Female,Mangaluru,KA,2024-06-18,None,65
C01816,Sourabh,Male,Solapur,MH,2024-03-17,Gold,63
C01817,Nitesh,Male,Dadar,MH,2023-10-26,Gold,61
C01818,Anamika,Female,Vasai,MH,2023-02-24,Gold,33
C01819,Anamika,Female,Belagavi,KA,2023-07-20,Gold,34
C01820,Sharda,Female,Palghar,MH,2025-03-29,Platinum,24
C01821,Sneha,Female,Mumbai,MH,2024-08-02,Silver,69
C01822,Anamika,Female,Jalandhar,PB,2024-01-18,Silver,44
C01823,Anjali,Female,Patiala,PB,2023-07-17,Silver,55
C01824,Prem,Male,Jalandhar,PB,2025-01-18,Silver,26
C01825,Sakhshi,Female,Thane,MH,2023-11-01,Silver,47
C01826,Dhoni,Male,Bengaluru,KA,2023-05-03,Gold,40
C01827,Vishal,Male,Jaipur,RJ,2025-02-13,Platinum,41
C01828,Rahul,Male,Udaipur,RJ,2024-08-16,Platinum,44
C01829,Dhoni,Male,Pune,MH,2023-09-05,Gold,69
C01830,Brijesh,Male,Udaipur,RJ,2023-01-06,Platinum,60
C01831,Dhoni,Male,Nashik,MH,2024-06-07,None,64
C01832,Priya,Female,Nashik,MH,2025-03-08,Silver,43
C01833,Arafat,Male,Madhurai,TN,2024-08-29,Platinum,24
C01834,Neha,Female,Nashik,MH,2023-06-09,Gold,27
C01835,Anamika,Female,Belagavi,KA,2023-07-16,Silver,46
C01836,Aarti,Female,Dadar,MH,2024-10-17,Silver,64
C01837,Prince,Male,Chennai,TN,2025-05-28,Silver,55
C01838,Minakshi,Female,Solapur,MH,2024-05-20,Silver,51
C01839,Neha,Female,Ludhiyana,PB,2025-01-12,Gold,58
C01840,Minakshi,Female,Mangaluru,KA,2024-02-25,Platinum,41
C01841,Anjali,Female,Patiala,PB,2024-11-15,Silver,18
C01842,Suraj,Male,Dadar,MH,2025-03-01,Gold,5
C01843,Anjali,Female,Udaipur,RJ,2023-05-18,None,56
C01844,Arafat,Male,Belagavi,KA,2024-04-13,Platinum,56
C01845,Arafat,Male,Belagavi,KA,2025-02-09,Silver,65
C01846,Amol,Male,Amritsar,PB,2023-09-06,None,27
C01847,Sakhshi,Female,Patiala,PB,2023-08-05,Platinum,20
C01848,Minakshi,Female,Mangaluru,KA,2024-07-12,Gold,53
C01849,Sakhshi,Female,Patiala,PB,2023-10-01,None,68
C01850,Brijesh,Male,Mysuru,KA,2023-04-16,Platinum,32
C01851,Param,Male,Palghar,MH,2025-04-05,Silver,64
C01852,Suraj,Male,Hubballi-Dharwad,KA,2025-05-21,Silver,52
C01853,Priya,Female,Ludhiyana,PB,2024-07-08,Platinum,68
C01854,Prince,Male,Madhurai,TN,2023-05-31,Silver,50
C01855,Briti,Female,Patiala,PB,2024-12-03,Silver,61
C01856,Samiksha,Female,Naigaon,MH,2023-09-13,None,35
C01857,Nitesh,Male,Dadar,MH,2023-10-26,None,28
C01858,Arafat,Male,Palghar,MH,2023-08-03,Gold,66
C01859,Anamika,Female,Jalandhar,PB,2024-01-05,Gold,36
C01860,Minakshi,Female,Mangaluru,KA,2024-09-27,None,25
C01861,Sharda,Female,Madhurai,TN,2024-03-31,Platinum,52
C01862,Vivek,Male,Mangaluru,KA,2024-09-29,Platinum,57
C01863,Rahul,Male,Patiala,PB,2025-06-15,Silver,63
C01864,Aarti,Female,Hubballi-Dharwad,KA,2024-11-21,Gold,19
C01865,Dhoni,Male,Ludhiyana,PB,2024-01-11,Gold,46
C01866,Anamika,Female,Belagavi,KA,2024-08-24,None,38
C01867,Brijesh,Male,Udaipur,RJ,2023-03-10,Silver,29
C01868,Arafat,Male,Belagavi,KA,2024-12-15,Platinum,53
C01869,Minakshi,Female,Ahmedabad,GJ,2024-03-12,None,25
C01870,Sourabh,Male,Solapur,MH,2024-04-04,Platinum,35
C01871,Vishal,Male,Nashik,MH,2024-07-14,Gold,22
C01872,Briti,Female,Surat,GJ,2025-05-20,Silver,24
C01873,Briti,Female,Jalandhar,PB,2025-03-19,None,43
C01874,Sharda,Female,Palghar,MH,2024-06-30,Platinum,69
C01875,Ankita,Female,Udaipur,RJ,2024-03-19,Silver,43
C01876,Param,Male,Patiala,PB,2025-01-02,None,38
C01877,Anjali,Female,Udaipur,RJ,2025-01-18,Gold,43
C01878,Sneha,Female,Bengaluru,KA,2024-12-02,Silver,55
C01879,Anamika,Female,Jalandhar,PB,2025-01-19,Platinum,52
C01880,Param,Male,Palghar,MH,2025-03-16,Silver,44
C01881,Priya,Female,Ludhiyana,PB,2024-01-06,None,28
C01882,Anamika,Female,Dadar,MH,2023-03-07,Gold,57
C01883,Briti,Female,Surat,GJ,2024-12-19,Gold,43
C01885,Brijesh,Male,Patiala,PB,2023-04-12,Silver,42
C01886,Brijesh,Male,Mysuru,KA,2023-10-16,None,26
C01887,Sakhshi,Female,Nashik,MH,2023-05-14,Gold,53
C01888,Briti,Female,Belagavi,KA,2025-03-13,Silver,42
C01889,Ajay,Male,Belagavi,KA,2024-12-27,None,38
C01890,Prem,Male,Belagavi,KA,2025-01-09,Gold,22
C01891,Prem,Male,Jalandhar,PB,2023-01-08,Silver,31
C01892,Ankita,Female,Patiala,PB,2023-02-27,Gold,29
C01893,Briti,Female,Jalandhar,PB,2025-02-08,Platinum,33
C01894,Sonu,Male,Palghar,MH,2024-02-23,Silver,57
C01895,Ankita,Female,Udaipur,RJ,2023-03-07,Silver,57
C01896,Arafat,Male,Madhurai,TN,2025-04-17,Gold,44
C01897,Brijesh,Male,Patiala,PB,2023-11-17,Platinum,35
C01898,Anamika,Female,Madhurai,TN,2023-08-05,Platinum,52
C01899,Suraj,Male,Hubballi-Dharwad,KA,2024-03-31,Platinum,25
C01900,Sourabh,Male,Thane,MH,2024-01-25,None,43
C01901,Arafat,Male,Madhurai,TN,2024-08-02,Gold,56
C01902,Prince,Male,Belagavi,KA,2025-04-25,Platinum,34
C01903,Aarti,Female,Dadar,MH,2024-10-10,None,61
C01904,Dhoni,Male,Pune,MH,2024-01-04,Gold,68
C01905,Shreya,Female,Jalandhar,PB,2024-04-06,Platinum,69
C01906,Shreya,Female,Palghar,MH,2024-04-30,Gold,22
C01907,Anamika,Female,Belagavi,KA,2025-06-08,Silver,29
C01908,Shreya,Female,Madhurai,TN,2024-08-04,Platinum,21
C01909,Anamika,Female,Hubballi-Dharwad,KA,2025-05-05,Silver,54
C01910,Sneha,Female,Ludhiyana,PB,2024-05-01,Silver,30
C01911,Anamika,Female,Vasai,MH,2023-12-06,Gold,43
C01912,Rahul,Male,Patiala,PB,2025-06-17,Gold,59
C01913,Prem,Male,Vasai,MH,2024-02-23,None,59
C01914,Anamika,Female,Dadar,MH,2025-06-16,Platinum,58
C01915,Dhriti,Female,Jalandhar,PB,2024-10-23,None,58
C01916,Sharda,Female,Jalandhar,PB,2024-09-29,Gold,43
C01917,Param,Male,Surat,GJ,2025-01-11,None,47
C01918,Sonu,Male,Belagavi,KA,2025-04-30,Gold,58
C01919,Priya,Female,Bengaluru,KA,2024-08-06,None,34
C01920,Dhoni,Male,Mumbai,MH,2023-10-01,Platinum,37
C01921,Sakhshi,Female,Nashik,MH,2023-06-20,Silver,66
C01922,Anamika,Female,Amritsar,PB,2025-03-12,Platinum,41
C01923,Suraj,Male,Dadar,MH,2025-06-03,Silver,65
C01924,Minakshi,Female,Solapur,MH,2024-10-18,None,40
C01925,Prince,Male,Palghar,MH,2024-04-29,Platinum,57
C01926,Minakshi,Female,Patiala,PB,2024-06-23,Gold,50
C01927,Aarti,Female,Dadar,MH,2024-11-08,Platinum,39
C01928,Ankita,Female,Mysuru,KA,2023-01-15,Silver,19
C01929,Minakshi,Female,Thane,MH,2023-12-26,Silver,20
C01930,Briti,Female,Jalandhar,PB,2025-02-26,Gold,68
C01931,Nitesh,Male,Amritsar,PB,2023-11-19,None,61
C01932,Priya,Female,Bengaluru,KA,2024-07-04,Gold,31
C01933,Sourabh,Male,Solapur,MH,2024-03-15,Platinum,40
C01934,Minakshi,Female,Solapur,MH,2024-02-20,None,32
C01935,Dhoni,Male,Ludhiyana,PB,2025-02-01,None,45
C01936,Briti,Female,Jalandhar,PB,2025-05-11,Platinum,54
C01937,Sakhshi,Female,Nashik,MH,2023-05-25,Silver,25
C01938,Amit,Male,Belagavi,KA,2024-07-06,Gold,60
C01939,Sakhshi,Female,Patiala,PB,2023-09-22,Gold,20
C01940,Aarti,Female,Hubballi-Dharwad,KA,2024-10-21,None,48
C01941,Vishal,Male,Ludhiyana,PB,2023-09-12,Platinum,63
C01942,Dhoni,Male,Pune,MH,2023-05-05,Platinum,54
C01943,Brijesh,Male,Thane,MH,2023-09-14,Platinum,38
C01944,Anamika,Female,Vasai,MH,2023-12-14,Platinum,55
C01945,Rahul,Male,Mysuru,KA,2023-09-16,None,57
C01946,Sneha,Female,Mumbai,MH,2025-01-01,Silver,45
C01947,Sharda,Female,Palghar,MH,2024-03-29,Platinum,48
C01948,Vivek,Male,Mangaluru,KA,2024-08-11,Silver,45
C01949,Amit,Male,Belagavi,KA,2023-07-09,Silver,39
C01950,Suraj,Male,Amritsar,PB,2025-05-17,Silver,36
C01951,Priya,Female,Jaipur,RJ,2024-12-07,Silver,23
C01952,Prem,Male,Belagavi,KA,2025-01-23,Silver,45
C01953,Sourabh,Male,Patiala,PB,2024-02-10,None,33
C01954,Minakshi,Female,Patiala,PB,2024-08-22,Platinum,55
C01955,Sourabh,Male,Mangaluru,KA,2024-05-23,Platinum,62
C01956,Rahul,Male,Nashik,MH,2024-09-17,Platinum,54
C01957,Anamika,Female,Belagavi,KA,2023-02-08,Platinum,53
C01958,Anamika,Female,Belagavi,KA,2025-01-21,Gold,46
C01959,Briti,Female,Jalandhar,PB,2025-04-26,None,70
C01960,Suraj,Male,Amritsar,PB,2023-03-02,Gold,61
C01961,Dhriti,Female,Belagavi,KA,2024-05-28,Platinum,68
C01962,Ankita,Female,Patiala,PB,2023-01-05,None,48
C01963,Minakshi,Female,Thane,MH,2024-01-24,Platinum,51
C01964,Shreya,Female,Madhurai,TN,2023-04-13,Platinum,35
C01965,Brijesh,Male,Mysuru,KA,2023-07-08,Silver,23
C01966,Dhoni,Male,Pune,MH,2024-08-03,Silver,33
C01967,Anjali,Female,Patiala,PB,2023-08-16,Gold,68
C01968,Shreya,Female,Madhurai,TN,2025-04-29,Silver,36
C01969,Minakshi,Female,Patiala,PB,2024-06-24,None,33
C01970,Sonu,Male,Belagavi,KA,2023-08-23,Platinum,59
C01971,Vivek,Male,Solapur,MH,2024-07-30,None,66
C01972,Minakshi,Female,Solapur,MH,2024-03-07,Silver,66
C01973,Minakshi,Female,Solapur,MH,2024-03-07,None,25
C01974,Anjali,Female,Nashik,MH,2024-02-14,None,50
C01975,Sakhshi,Female,Nashik,MH,2023-05-05,Gold,62
C01976,Sakhshi,Female,Nashik,MH,2023-05-22,None,48
C01977,Sonu,Male,Belagavi,KA,2025-01-24,Gold,32
C01978,Sakhshi,Female,Nashik,MH,2023-06-09,None,20
C01979,Arafat,Male,Palghar,MH,2025-04-06,Silver,63
C01980,Sharda,Female,Belagavi,KA,2023-05-30,Silver,69
C01981,Suraj,Male,Amritsar,PB,2025-06-11,Silver,54
C01982,Amit,Male,Vasai,MH,2023-01-28,Gold,35
C01983,Rahul,Male,Patiala,PB,2025-01-16,None,35
C01984,Briti,Female,Belagavi,KA,2025-04-28,Platinum,23
C01985,Briti,Female,Palghar,MH,2025-03-30,Silver,62
C01986,Suraj,Male,Hubballi-Dharwad,KA,2025-03-21,None,41
C01987,Sourabh,Male,Patiala,PB,2024-06-13,Platinum,34
C01988,Sneha,Female,Bengaluru,KA,2024-02-02,Platinum,43
C01989,Ajay,Male,Mangaluru,KA,2024-11-05,Platinum,36
C01990,Suraj,Male,Belagavi,KA,2024-06-19,None,65
C01991,Sonu,Male,Surat,GJ,2025-05-27,Gold,59
C01992,Brijesh,Male,Patiala,PB,2023-07-09,Platinum,28
C01993,Anjali,Female,Nashik,MH,2023-02-14,Platinum,55
C01994,Sakhshi,Female,Patiala,PB,2023-06-29,Gold,70
C01995,Suraj,Male,Amritsar,PB,2023-03-19,None,57
C01996,Param,Male,Surat,GJ,2025-04-21,Silver,27
C01997,Priya,Female,Nashik,MH,2024-07-08,Platinum,31
C01998,Minakshi,Female,Solapur,MH,2024-08-10,Silver,37
C01999,Sharda,Female,Jalandhar,PB,2023-12-29,None,58
C02000,Priya,Female,Jaipur,RJ,2025-05-07,Platinum,31
